Date,Ref No,Outlet,Point of Sales,Cashier,Membership No,Category,Item No,Item Name,Group,Sub-Group,Qty,Nett Sales,Hdr Remark,Line Remark,Line Info
2024-07-30,OR24073000510028,DORS,DO-P1,DF0019,WALK-IN,HAPPY REI,HREI100224,Romper Girl Kaya Toast 12-18M,KIDS,PYJAMAS,1,24.96,,,TOURIST
2024-07-30,OR24073000510028,DORS,DO-P1,DF0019,WALK-IN,CLEAN FOLKS CLUB,FOLK100017,Ang Ku Kueh Soap,BEAUTY AND WELLNESS,C,1,16.35,,,TOURIST
2024-07-30,OR24073000510028,DORS,DO-P1,DF0019,WALK-IN,TALKING TOES,TTOE100036,Talking Toes -  Kueh-zy Good Crew Sock - S,FASHION ACCESSORIES,SOCK,1,15.9,,,TOURIST
2024-07-30,OR24073000510029,DORS,DO-P1,DF0019,10023877,QUINTESSENTIAL,QUIN100001,Handbeaded Envelope Clutch,FASHION ACCESSORIES,BAG,1,169,,,
2024-07-30,OR24073000510030,DORS,DO-P1,DF0019,100216864,RARE BIRD,RARE100035, Orchid Floral Dangle Earrings - Blue,FASHION ACCESSORIES,EARRING,1,118,,,
2024-07-30,OR24073000520007,DORS,DO-P2,DF0019,WALK-IN,WOLF & BYRD,WOLF100041,Vitalité Blouse Enigmatic Forest S ,FASHION APPAREL,LADIES TOP,1,208,,,
2024-07-30,OR24073000520009,DORS,DO-P2,DF0024,DO2100225193,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000520011,DORS,DO-P2,DF0019,10010367,ROCKET EYEWEAR,RKEW100007,MTO Classic Sunglasses Mother's Pearl & Chin Chow Tortoise Raised Fit/Ori,FASHION ACCESSORIES,EYE WEAR,1,199,,,
2024-07-30,OR24073000510032,DORS,DO-P1,DF0024,DO1100231844,STRAIT LIGHTS,STRL100044,Palawan Beach Bracelet - 17cm,FASHION ACCESSORIES,BRACELET,1,48,,,
2024-07-30,OR24073000510032,DORS,DO-P1,DF0024,DO1100231844,STRAIT LIGHTS,STRL100018,Gardens by the Bay East Bracelet 17cm,FASHION ACCESSORIES,BRACELET,1,48,,,
2024-07-30,OR24073000510032,DORS,DO-P1,DF0024,DO1100231844,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510033,DORS,DO-P1,DF0024,DO1100231844,STRAIT LIGHTS,STRL100043,Joo Chiat Pink Bracelet 17cm,FASHION ACCESSORIES,BRACELET,1,48,,,
2024-07-30,OR24073000520012,DORS,DO-P2,DF0027,DO2100224720,SINGLAPA,SILA100085,[Singlapa] Yellow Porcelain Shopping Bag ,FASHION ACCESSORIES,BAG,1,30.9,,,LOCAL/PR
2024-07-30,OR24073000510034,DORS,DO-P1,DF0003,WEB00331,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,890,,18K PERANAQKAN DIAMOND FLOWER NECKLACE,LOCAL/PR
2024-07-30,OR24073000520013,DORS,DO-P2,DF0027,WALK-IN,SINGLAPA,SILA100055,[Singlapa] Peranakan Teapot Coaster,SMALL HOME FURNISHING,COASTER,1,15.9,,,TOURIST
2024-07-30,OR24073000520013,DORS,DO-P2,DF0027,WALK-IN,SINGLAPA,SILA100029,[Singlapa] Chinese Floral Coaster,SMALL HOME FURNISHING,TABLEWARE,1,15.9,,,TOURIST
2024-07-30,OR24073000520013,DORS,DO-P2,DF0027,WALK-IN,SINGLAPA,SILA100023,[Singlapa] Peranakan Tiles Pouch,FASHION ACCESSORIES,BAG,1,27.9,,,TOURIST
2024-07-30,OR24073000520013,DORS,DO-P2,DF0027,WALK-IN,SINGLAPA,SILA100025,[Singlapa] Peranakan Tiles Cushion Cover,SMALL HOME FURNISHING,CUSHION COVER,1,41,,,TOURIST
2024-07-30,OR24073000520013,DORS,DO-P2,DF0027,WALK-IN,SINGLAPA,SILA100026,[Singlapa] Chinese Floral Cushion Cover,SMALL HOME FURNISHING,CUSHION COVER,1,41,,,TOURIST
2024-07-30,OR24073000510035,DORS,DO-P1,DF0024,DO1100231845,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510036,DORS,DO-P1,DF0024,WALK-IN,PHOTO PHACTORY,PHPH100046,SCARLET MERAKI COASTERS,SMALL HOME FURNISHING,TABLEWARE,1,76,,,
2024-07-30,OR24073000510037,DORS,DO-P1,DF0027,WALK-IN,BELLS & BIRDS,BLBD100124,Paradiso Shorts PJs multi L,FASHION APPAREL,LINGERIE,1,129.6,,,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,16150,,18K PERANAKAN EMERALD EARRINGS,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,6120,,18K PERANAKAN DIAMOND PHOENIX BROOCH,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,3420,,18K PERANAKAN AQUAMARINE EARRINGS,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,3690,,18K PERANAKAN JADE EARRINGS ,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,FOUNDATION JEWELLERS,FDJW00000,FOUNDATION JEWELLERS,FINE JEWELLERY,0,1,650,,18K GOLD CHAIN,TOURIST
2024-07-30,OR24073000510038,DORS,DO-P1,DF0027,DO1100231846,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510039,DORS,DO-P1,DF0019,DO1100226406,CLEAN FOLKS CLUB,FOLK100026,Kuih-muih Basket Soap,BEAUTY AND WELLNESS,SOAP,4,188,,,
2024-07-30,OR24073000510039,DORS,DO-P1,DF0019,DO1100226406,REBEL WITH A HEART,RBWH100004,Pecan Kuih Kapit with Soy Sauce Confection  Petite ,FOOD,CONFECTION,1,18.53,,,
2024-07-30,OR24073000510039,DORS,DO-P1,DF0019,DO1100226406,REBEL WITH A HEART,RBWH100002,Yuzu Pineapple Tart Confection  Petite ,FOOD,CONFECTION,1,18.53,,,
2024-07-30,OR24073000510039,DORS,DO-P1,DF0019,DO1100226406,SCENT JOURNER,SJNR1000006,Clouds In Heaven 10ml,BEAUTY AND WELLNESS,FRAGRANCE,1,46,,,
2024-07-30,OR24073000520014,DORS,DO-P2,DF0015,WALK-IN,TALKING TOES,TTOE100040,Talking Toes -  You're a Gem Crew Sock - S,FASHION ACCESSORIES,SOCK,1,14.31,,,
2024-07-30,OR24073000520014,DORS,DO-P2,DF0015,WALK-IN,TALKING TOES,TTOE100032,Talking Toes - Yummy Mamee Athletic Sock - S,FASHION ACCESSORIES,SOCK,2,30.42,,,
2024-07-30,OR24073000510040,DORS,DO-P1,DF0003,DO1100231846,MARTHA WHO,MTWH100216,CH KEBAYA LACE MULTI M,FASHION APPAREL,DRESS,1,384,,,TOURIST
2024-07-30,OR24073000520015,DORS,DO-P2,DF0015,WALK-IN,ROCKET EYEWEAR,RKEW100009,MTO Classic Sunglasses Rose-Tinted Crystal & Blush Raised Fit/Original,FASHION ACCESSORIES,EYE WEAR,1,199,,,
2024-07-30,OR24073000520016,DORS,DO-P2,DF0015,WEB00332,SINGLAPA,SILA100064,[Singlapa] Peranakan Tiles Greeting Card,GIFTING / STATIONERY,GREETING CARD,1,6.9,,,
2024-07-30,OR24073000520016,DORS,DO-P2,DF0015,WEB00332,TUTTLE,TUTT100096,Brief History Singapore & Malaysia,GIFTING / STATIONERY,STATIONERY,1,29.43,,,
2024-07-30,OR24073000520017,DORS,DO-P2,DF0015,WALK-IN,TALKING TOES,TTOE100036,Talking Toes -  Kueh-zy Good Crew Sock - S,FASHION ACCESSORIES,SOCK,1,15.9,,,
2024-07-30,OR24073000520017,DORS,DO-P2,DF0015,WALK-IN,TUTTLE,TUTT100064,Jigsaw Puzzle Singapore Marina Bay,GIFTING / STATIONERY,STATIONERY,1,22.89,,,
2024-07-30,OR24073000520017,DORS,DO-P2,DF0015,WALK-IN,SINGLAPA,SILA100024,[Singlapa] Singapore A-Z Pouch,FASHION ACCESSORIES,BAG,1,27.9,,,
2024-07-30,OR24073000510041,DORS,DO-P1,DF0019,DO1100231847,STRAIT LIGHTS,STRL100037,East Coast Beach Bracelet 16cm,FASHION ACCESSORIES,BRACELET,2,96,,,TOURIST
2024-07-30,OR24073000510041,DORS,DO-P1,DF0019,DO1100231847,PURPLEANDPURE,PURP100031,Colour & Plant book,GIFTING / STATIONERY,STATIONERY,1,27,,,TOURIST
2024-07-30,OR24073000510041,DORS,DO-P1,DF0019,DO1100231847,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510043,DORS,DO-P1,DF0019,WALK-IN,NYANA NYANA ECO FASHION,NYAN100169,IKAT Handwoven Bracelet,FASHION ACCESSORIES,BRACELET,1,18,,,TOURIST
2024-07-30,OR24073000510044,DORS,DO-P1,DF0019,WALK-IN,TATSU MAKER WORKS,TMW100056," PU-06 Chin Mee Chin, East Coast Road  ",GIFTING AND STATIONERY,ART,1,435,,,TOURIST
2024-07-30,OR24073000510046,DORS,DO-P1,DF0019,WALK-IN,THE ANIMAL PROJECT,AMPJ100051,POUCH WITH CHARM - GIRAFFE,FASHION ACCESSORIES,BAG,1,31,,,LOCAL/PR
2024-07-30,OR24073000510049,DORS,DO-P1,DF0019,DO1100230391,BENEW,BNEW100040, Blind Box Edition Self-Love Collection Bodyscrub Pink ,BEAUTY AND WELLNESS,BODY CARE,3,98.1,,,LOCAL/PR
2024-07-30,OR24073000510001,DORS,DO-P1,DF0015,WALK-IN,TALKING TOES,TTOE100013,Talking Toes Ankle Socks,FASHION ACCESSORIES,SOCK,3,42.93,,,
2024-07-30,OR24073000510001,DORS,DO-P1,DF0015,WALK-IN,THE ANTECEDENT STORE,TASS100001,TAS CLASSIC EARRINGS,FASHION ACCESSORIES,EARRING,3,64.5,,,
2024-07-30,OR24073000510002,DORS,DO-P1,DF0027,DO1100231837,TALKING TOES,TTOE100016,Talking Toes Babies Socks Pack,FASHION ACCESSORIES,SOCK,1,19.8,,,TOURIST
2024-07-30,OR24073000510002,DORS,DO-P1,DF0027,DO1100231837,FRESHLY PRESSED SOCKS,FRPS100022,Buzz Socks Multi-Colored,FASHION ACCESSORIES,SOCK,1,15.3,,,TOURIST
2024-07-30,OR24073000510002,DORS,DO-P1,DF0027,DO1100231837,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510003,DORS,DO-P1,DF0024,WALK-IN,RAJA RANI,RANI100017,Poly Silk Pareo Pants  Multi Free,FASHION APPAREL,LADIES BOTTOM,1,103.55,,,
2024-07-30,OR24073000510004,DORS,DO-P1,DF0024,DO1100231838,SINGLAPA,SILA100062,[Singlapa] Peranakan Teapot (With Love) Greeting Card,GIFTING / STATIONERY,GREETING CARD,1,6.9,,,
2024-07-30,OR24073000510004,DORS,DO-P1,DF0024,DO1100231838,THE ANTECEDENT STORE,TASS100296,Apatite Asymmetrical Bracelet,FASHION ACCESSORIES,BRACELET,1,179.8,,,
2024-07-30,OR24073000510004,DORS,DO-P1,DF0024,DO1100231838,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510006,DORS,DO-P1,DF0024,WALK-IN,QUINTESSENTIAL,QUIN100012,Hairband,FASHION ACCESSORIES,HEADWEAR,1,49,,,
2024-07-30,OR24073000510007,DORS,DO-P1,DF0024,WALK-IN,THE WILD ARTSCAPADE,WILD100015,One Day at a Time Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,
2024-07-30,OR24073000510007,DORS,DO-P1,DF0024,WALK-IN,THE WILD ARTSCAPADE,WILD100004,Give Yourself Permission to Rest Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,
2024-07-30,OR24073000510008,DORS,DO-P1,DF0024,DO1100229823,RE ERTH,REER100008,Clarifying Cleanser,BEAUTY AND WELLNESS,SKINCARE,1,78,,,
2024-07-30,OR24073000510008,DORS,DO-P1,DF0024,DO1100229823,JOMO STUDIO,JOMO100004,Fizz'O'Foam Refills - Grapefruit Mints Body & Hand Gentle Foaming Wash Tablets Orange,BEAUTY AND WELLNESS,SOAP,2,13,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,KELLY SER ATELIER,KELA100017,Not Just a Little Red Dot: Vanda Miss Joaquim Magnet 6.5cm x 8cm,GIFTING / STATIONERY,STATIONERY,1,10,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,KELLY SER ATELIER,KELA100016,Not Just a Little Red Dot Box of 4 Coasters,SMALL HOME FURNISHING,TABLEWARE,1,55,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,SYSTEM,MEMBER,Membership signup,0,0,1,0,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,SINGLAPA,SILA100023,[Singlapa] Peranakan Tiles Pouch,FASHION ACCESSORIES,BAG,1,27.9,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,SINGLAPA,SILA100099,[Singlapa] Dragon Placemat,SMALL HOME FURNISHING,TABLEWARE,2,70.8,,,
2024-07-30,OR24073000510010,DORS,DO-P1,DF0024,DO1100231839,THE ANTECEDENT STORE,TASS100001,TAS CLASSIC EARRINGS,FASHION ACCESSORIES,EARRING,1,38.41,,,
2024-07-30,OR24073000510012,DORS,DO-P1,DF0024,WALK-IN,THE ANIMAL PROJECT,AMPJ100007,MILK MUG - COWS DRINKWARE,SMALL HOME FURNISHING,TABLEWARE,1,19,,,
2024-07-30,OR24073000510014,DORS,DO-P1,DF0027,WALK-IN,TALKING TOES,TTOE100035,Talking Toes - Go for MILO Athletic Sock - M,FASHION ACCESSORIES,SOCK,2,33.8,,,TOURIST
2024-07-30,OR24073000520001,DORS,DO-P2,DF0019,WALK-IN,TALKING TOES,TTOE100040,Talking Toes -  You're a Gem Crew Sock - S,FASHION ACCESSORIES,SOCK,1,15.9,,,TOURIST
2024-08-08,OR24080800520026,DORS,DO-P2,DS0004,DO2100225260,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,33.21,,,TOURIST
2024-08-10,OR24081000510051,DORS,DO-P1,DF0027,WALK-IN,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,33.21,,,Tourist
2024-07-20,OR24072000520048,DORS,DO-P2,DF0017,WALK-IN,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,36.9,,,
2024-07-21,OR24072100510042,DORS,DO-P1,DF0009,DO1100231679,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,36.9,,,TOURIST
2024-07-21,OR24072100510052,DORS,DO-P1,DF0009,WALK-IN,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,36.9,,,LOCAL/PR
2024-08-26,OR24082600510012,DORS,DO-P1,DF0019,WALK-IN,THE WILD ARTSCAPADE,WILD100029,Enjoy the Now Cap Khaki Free size,FASHION ACCESSORIES,HEADWEAR,1,36.9,,,LOCAL/PR
2024-07-09,OR24070900510012,DORS,DO-P1,df0003,DO1100231453,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,Tourist
2024-07-19,OR24071900510041,DORS,DO-P1,DF0001,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,TOURIST
2024-08-20,OR24082000510026,DORS,DO-P1,DF0016,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,TOURIST
2024-09-21,OR24092100520006,DORS,DO-P2,DF0024,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,13,,,
2024-09-21,OR24092100520029,DORS,DO-P2,DF0027,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,13,,,TOURIST
2024-08-25,OR24082500520027,DORS,DO-P2,DF0027,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,TOURIST
2024-07-26,OR24072600510065,DORS,DO-P1,DF0019,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,2,29.8,,,
2024-09-26,OR24092600510042,DORS,DO-P1,DF0004,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,13,,,TOURIST
2024-08-28,OR24082800510011,DORS,DO-P1,DF0007,WALK-IN,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,TOURIST
2024-09-28,OR24092800510015,DORS,DO-P1,DF0017,DO1100232585,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,13,,,LOCAL/PR
2024-08-31,OR24083100510044,DORS,DO-P1,DF0015,DO1100225294,THE WILD ARTSCAPADE,WILD100031,Enjoy the Little Things Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,LOCAL/PR
2024-07-05,OR24070500510009,DORS,DO-P1,DF0019,WALK-IN,THE WILD ARTSCAPADE,WILD100034,Let Courage Lead the Way Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,Tourist
2024-09-07,OR24090700510003,DORS,DO-P1,DF0017,DO1100232328,THE WILD ARTSCAPADE,WILD100034,Let Courage Lead the Way Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,Local/PR
2024-07-09,OR24070900510012,DORS,DO-P1,df0003,DO1100231453,THE WILD ARTSCAPADE,WILD100034,Let Courage Lead the Way Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,14.9,,,Tourist
2024-09-28,OR24092800510015,DORS,DO-P1,DF0017,DO1100232585,THE WILD ARTSCAPADE,WILD100034,Let Courage Lead the Way Enamel Pin  ,FASHION ACCESSORIES,ENAMEL PIN,1,13,,,LOCAL/PR
2024-09-15,OR24091500510034,DORS,DO-P1,DF0025,WALK-IN,WILL & WELL,WILL100008, Tropical Short Sleeve Shirt  Sky Blue XL ,FASHION APPAREL,Shirt,1,95,,,TOURIST
2024-09-20,OR24092000520009,DORS,DO-P2,DF0007,DO1100230307,WILL & WELL,WILL100042, Midi Sleeveless Dress  Navy Blue M ,FASHION APPAREL,Dress,1,95,,,LOCAL/PR
2024-09-08,OR24090800510008,DORS,DO-P1,DF0003,100216381,WILL & WELL,WILL100043, Midi Sleeveless Dress  Navy Blue L ,FASHION APPAREL,Dress,1,95,,,TOURIST
2024-09-29,OR24092900510039,DORS,DO-P1,DF0009,DO1100226041,WILL & WELL,WILL100063, Chunky Oval Chain: Bracelet  Silver NA ,FASHION APPAREL,Bracelet,1,45,,,Local/PR
2024-08-16,OR24081600520031,DORS,DO-P2,DF0001,DO2100225352,WOLF & BYRD,WOLF100002,Sophistique Dress Verdant Essence (Olive) M,FASHION APPAREL,DRESS,1,238,,,LOCAL/PR
2024-08-22,OR24082200510023,DORS,DO-P1,DF0019,DO1100232147,WOLF & BYRD,WOLF100004,Sophistique Dress Verdant Essence (Olive) XL,FASHION APPAREL,DRESS,1,238,,,TOURIST
2024-09-05,OR24090500510003,DORS,DO-P1,DF0015,WALK-IN,WOLF & BYRD,WOLF100011,Sophistique Dress Noir Elegance L,FASHION APPAREL,DRESS,1,238,,,TOURIST
2024-07-27,OR24072700510077,DORS,DO-P1,DF0003,DO1100231795,WOLF & BYRD,WOLF100035,Lumière Top Tranquil Lagoon L,FASHION APPAREL,LADIES TOP,1,106,,,
2024-08-15,OR24081500510047,DORS,DO-P1,DF0001,DO1100232076,WOLF & BYRD,WOLF100036,Lumière Top Tranquil Lagoon XL,FASHION APPAREL,LADIES TOP,1,95.4,,,EXPATS
2024-08-05,OR24080500510029,DORS,DO-P1,DF0017,DO1100226716,WOLF & BYRD,WOLF100039,Vitalité Blouse Ethereal Ivory L,FASHION APPAREL,LADIES TOP,1,208,,,TOURIST
2024-08-15,OR24081500510047,DORS,DO-P1,DF0001,DO1100232076,WOLF & BYRD,WOLF100051,Vitalité Blouse Gilded Radiance L,FASHION APPAREL,LADIES TOP,1,187.2,,,EXPATS
2024-08-22,OR24082200510023,DORS,DO-P1,DF0019,DO1100232147,WOLF & BYRD,WOLF100056,Vitalité Blouse Blush Serenity XL,FASHION APPAREL,LADIES TOP,1,208,,,TOURIST
2024-08-20,OR24082000510014,DORS,DO-P1,DF0027,DO2100223513,WOLF & BYRD,WOLF100060,Femme Forte Skirt Éclat d'Olive XL,FASHION APPAREL,LADIES BOTTOM,1,160,,,LOCAL/PR
2024-08-13,OR24081300510005,DORS,DO-P1,DF0015,DO1100229075,WOLF & BYRD,WOLF100064, Eirene Blouse Blouse Cloudy Grey S ,FASHION APPAREL,Blouse,1,188,,,Local/PR
2024-08-18,OR24081800510030,DORS,DO-P1,DF0009,DO1100232112,WOLF & BYRD,WOLF100064, Eirene Blouse Blouse Cloudy Grey S ,FASHION APPAREL,Blouse,1,188,,,LOCAL/PR
2024-08-18,OR24081800510053,DORS,DO-P1,DF0009,WALK-IN,WOLF & BYRD,WOLF100065, Eirene Blouse Blouse Cloudy Grey M ,FASHION APPAREL,Blouse,1,188,,,TOURIST
2024-08-20,OR24082000510014,DORS,DO-P1,DF0027,DO2100223513,WOLF & BYRD,WOLF100076, Light in The Dark Shirt Shirt Enigmatic White L ,FASHION APPAREL,Shirt,1,158,,,LOCAL/PR
2024-08-13,OR24081300510005,DORS,DO-P1,DF0015,DO1100229075,WOLF & BYRD,WOLF100083, Queen of Her Destiny Midi Dress Dress Midnight Burgundy L ,FASHION APPAREL,Dress,1,238,,,Local/PR
2024-08-24,OR24082400510070,DORS,DO-P1,DF0016,DO1100231159,WOLF & BYRD,WOLF100086, Boss Slim Tailored Pants Pants Mysterious Blue M ,FASHION APPAREL,Pants,1,138,,,LOCAL/PR
2024-08-13,OR24081300510005,DORS,DO-P1,DF0015,DO1100229075,WOLF & BYRD,WOLF100091, Enigma Peplum Shirt Shirt Mysterious Blue L ,FASHION APPAREL,Shirt,1,168,,,Local/PR
2024-08-13,OR24081300510006,DORS,DO-P1,DF0015,WALK-IN,WOLF & BYRD,WOLF100091, Enigma Peplum Shirt Shirt Mysterious Blue L ,FASHION APPAREL,Shirt,1,168,,,Local/PR
2024-08-24,OR24082400510045,DORS,DO-P1,DF0027,WALK-IN,WRAY CRAFTED,WRAY100006,Kali Wrap Dress Blue 1,FASHION APPAREL,DRESS,1,161.35,,,TOURIST
2024-09-11,OR24091100510011,DORS,DO-P1,DF0016,WALK-IN,WRAY CRAFTED,WRAY100007,Kali Wrap Dress Blue 2,FASHION APPAREL,DRESS,1,161.35,,,TOURIST
2024-08-30,OR24083000510025,DORS,DO-P1,DF0015,100214331,WRAY CRAFTED,WRAY100008,Kali Wrap Dress Blue 3,FASHION APPAREL,DRESS,1,161.35,,,Local/PR
2024-08-24,OR24082400510077,DORS,DO-P1,DF0016,DO1100232189,WRAY CRAFTED,WRAY100011,Sienna Wrap Dress Black 1,FASHION APPAREL,DRESS,1,161.35,,,EXPATS
2024-08-25,OR24082500510038,DORS,DO-P1,DF0009,10023890,WRAY CRAFTED,WRAY100027,Nisha Dress Black 2,FASHION APPAREL,DRESS,1,135.41,,,LOCAL/PR
2024-08-26,OR24082600510042,DORS,DO-P1,DF0024,WALK-IN,WRAY CRAFTED,WRAY100037,Raisa Top Moss 2,FASHION APPAREL,LADIES TOP,1,128.65,,,TOURIST
2024-08-11,OR24081100520018,DORS,DO-P2,DF0017,100217599,WRAY CRAFTED,WRAY100051, Tamira Jumpsuit  Black  1 ,FASHION APPAREL,ONE PIECE,1,155.03,,,
2024-08-25,OR24082500520009,DORS,DO-P2,DF0001,DO2100225381,WRAY CRAFTED,WRAY100061,Leni Wrap Dress Lilac 1,FASHION APPAREL,Dress,1,161.35,,,LOCAL/PR
2024-07-05,OR24070500510003,DORS,DO-P1,DF0003,DO1100231381,WRAY CRAFTED,WRAY100067,Ava Wrap Dress Navy 2,FASHION APPAREL,Dress,1,172.25,,,Local/PR
2024-08-15,OR24081500510015,DORS,DO-P1,DF0017,DO1100232072,WRAY CRAFTED,WRAY100071,Suhani Dress Rose 1,FASHION APPAREL,Dress,1,161.35,,,LOCAL/PR
2024-09-04,OR24090400510039,DORS,DO-P1,DF0003,DO1100232304,WRAY CRAFTED,WRAY100073,Suhani Dress Rose 3,FASHION APPAREL,Dress,1,161.35,,,LOCAL/PR
2024-07-06,OR24070600510037,DORS,DO-P1,df0007,10028759,WRAY CRAFTED,WRAY100076,Gemma Wrap Dress Red 1,FASHION APPAREL,Dress,1,161.35,,,Local/PR
2024-08-10,OR24081000510071,DORS,DO-P1,DF0003,WALK-IN,WRAY CRAFTED,WRAY100077,Gemma Wrap Dress Red 2,FASHION APPAREL,Dress,1,145.22,"
REFUND REASON: 1",,TOURIST
2024-08-24,OR24082400510077,DORS,DO-P1,DF0016,DO1100232189,WRAY CRAFTED,WRAY100081,Sienna Wrap Dress Mint 1,FASHION APPAREL,Dress,1,161.35,,,EXPATS
2024-09-30,OR24093000510010,DORS,DO-P1,DF0027,WALK-IN,ARTHUR ZAARO,ARTZ100010,AZ.ART.45,SMALL HOME FURNISHING,CHOPPING BOARD,1,45,,,Tourist
2024-09-30,OR24093000510011,DORS,DO-P1,DF0027,WALK-IN,FRESHLY PRESSED SOCKS,FRPS100035,Singapore Skyline Socks Multi-Colored,FASHION ACCESSORIES,SOCK,1,15.3,,,TOURIST
2024-09-30,OR24093000510011,DORS,DO-P1,DF0027,WALK-IN,FRESHLY PRESSED SOCKS,FRPS100075,  Merlion Socks Multi-colored  ,FASHION ACCESSORIES,SOCK,1,15.3,,,TOURIST
2024-07-10,OR24071000510015,DORS,DO-P1,df0015,DO1100231490,WRAY CRAFTED,WRAY100086,Juhi Reversible Dress Orchid 1,FASHION APPAREL,Dress,1,150.45,,,Local/PR
2024-09-30,OR24093000510012,DORS,DO-P1,DF0027,WALK-IN,COCOONESE,COCN100141,Kiss Clasp Card Holder - Mott(GN),FASHION ACCESSORIES,BAG,1,43,,,TOURIST
2024-09-30,OR24093000510012,DORS,DO-P1,DF0027,WALK-IN,SCENT JOURNER,SJNR1000002,The Blooming Jewel  10ml,BEAUTY AND WELLNESS,FRAGRANCE,1,46,,,TOURIST
2024-09-30,OR24093000510013,DORS,DO-P1,DF0027,WALK-IN,QUINTESSENTIAL,QUIN100012,Hairband,FASHION ACCESSORIES,HEADWEAR,1,49,,,TOURIST
